arac_yasi,km,yillik_km,hasar_skoru,motor_hacmi_cc,motor_gucu_hp,guc_hacim_orani,cekis_enc,kimden_galeri,kimden_bayi,agir_hasarli_evet,takasa_uygun_evet,marka_enc,seri_enc,yakit_tipi_enc,vites_tipi_enc,kasa_tipi_enc,renk_enc,arac_durumu_enc,fiyat_log,fiyat
2.0,9300.0,4650.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,17,3,14.253766134056512,1550000.0
2.0,16000.0,8000.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.193262512905648,1459000.0
1.0,13455.0,13455.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,11,3,14.21422023276119,1489900.0
1.0,18000.0,18000.0,1,1300.0,150.0,0.11538461538461539,0,1,0,0,1,44,517,2,1,4,6,3,14.162640795773006,1415000.0
2.0,30000.0,15000.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,13,3,14.099938090140547,1329000.0
2.0,20986.0,10493.0,0,1499.0,136.0,0.07179487179487179,0,0,1,0,1,44,517,2,1,4,6,3,14.151626302478297,1399500.0
1.0,24100.0,24100.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.165428424185846,1418950.0
1.0,13800.0,13800.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,11,3,14.17942493386514,1438950.0
1.0,16000.0,16000.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,11,3,14.176641260251396,1434950.0
1.0,8500.0,8500.0,3,1499.0,105.0,0.07179487179487179,0,0,0,0,0,44,517,2,3,0,6,3,14.155548572493503,1405000.0
2.0,6001.0,3000.5,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,17,3,14.230926656991395,1515000.0
2.0,24000.0,12000.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,17,3,14.13378318177478,1374750.0
1.0,8580.0,8580.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,0,44,517,2,1,4,6,3,14.279245203127035,1590000.0
2.0,11000.0,5500.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.19394767861579,1460000.0
1.0,15000.0,15000.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.176676104039727,1435000.0
2.0,43000.0,21500.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.136869881938338,1379000.0
2.0,12000.0,6000.0,2,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.141211419624977,1385000.0
2.0,25000.0,12500.0,2,1499.0,136.0,0.07179487179487179,0,1,0,0,0,44,517,2,1,4,17,3,14.122995993006082,1360000.0
21.0,245000.0,11666.666666666666,2,2179.0,132.0,0.060578246902248736,0,0,0,0,0,44,76,1,0,5,8,3,13.244582780038517,565000.0
21.0,245000.0,11666.666666666666,4,2179.0,132.0,0.060578246902248736,0,0,0,0,0,44,76,1,0,5,7,3,13.244582780038517,565000.0
20.0,217000.0,10850.0,1,1997.0,138.0,0.06910365548322484,0,1,0,0,0,44,76,1,0,5,6,3,13.208542908506082,545000.0
27.0,332421.0,12311.888888888889,7,1905.0,91.0,0.047769028871391075,0,0,0,0,0,44,75,1,0,5,11,3,11.849404844423074,140000.0
26.0,390500.0,15019.23076923077,0,1905.0,91.0,0.047769028871391075,0,0,0,0,0,44,75,1,0,5,2,3,12.013706813470414,165000.0
3.0,35000.0,11666.666666666666,0,1500.0,150.0,0.1,0,1,0,0,1,44,64,1,1,9,6,3,14.53335083891935,2050000.0
24.0,368000.0,15333.333333333334,4,2230.0,160.0,0.07174887892376682,0,0,0,0,0,44,68,0,1,9,5,3,13.02805489573287,455000.0
2.0,20000.0,10000.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,18,3,14.144815024531075,1390000.0
2.0,26000.0,13000.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,8,3,14.151983508870947,1400000.0
2.0,46000.0,23000.0,4,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,8,3,14.126665719201661,1365000.0
2.0,6001.0,3000.5,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,17,3,14.230926656991395,1515000.0
2.0,8000.0,4000.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,9,3,14.19394767861579,1460000.0
1.0,6250.0,6250.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,7,3,14.220976332738882,1500000.0
2.0,8000.0,4000.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,9,3,14.188453163071875,1452000.0
2.0,8570.0,4285.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,9,3,14.23750562376114,1525000.0
1.0,15000.0,15000.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,6,3,14.19736648302693,1465000.0
1.0,19500.0,19500.0,0,1499.0,136.0,0.07179487179487179,0,0,0,0,0,44,517,2,1,4,8,3,14.180154365996387,1440000.0
2.0,11100.0,5550.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,0,44,517,2,1,4,17,3,14.19736648302693,1465000.0
1.0,9000.0,9000.0,6,1499.0,136.0,0.07179487179487179,0,1,0,1,0,44,517,2,1,4,11,3,13.976779556623864,1175000.0
2.0,27900.0,13950.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,6,3,14.210926003619385,1485000.0
2.0,15000.0,7500.0,0,1499.0,136.0,0.07179487179487179,0,1,0,0,0,44,517,2,1,4,17,3,14.220142652546324,1498750.0
2.0,16000.0,8000.0,2,1499.0,136.0,0.07179487179487179,0,1,0,0,1,44,517,2,1,4,13,3,14.096923772119156,1325000.0
22.0,306000.0,13909.09090909091,1,2946.0,210.0,0.07128309572301425,0,0,0,0,1,44,68,4,1,9,8,3,13.112315061750808,495000.0
18.0,363000.0,20166.666666666668,0,2721.0,207.0,0.07607497243660419,0,1,0,0,1,44,68,1,1,9,5,3,13.652992804936396,850000.0
24.0,227000.0,9458.333333333334,0,2179.0,135.0,0.06195502524093621,0,0,0,0,1,44,68,1,0,9,12,3,12.574185427296195,289000.0
24.0,340000.0,14166.666666666666,0,2946.0,210.0,0.07128309572301425,0,0,0,0,1,44,68,0,1,9,2,3,13.07107218827772,475000.0
3.0,88000.0,29333.333333333332,2,1500.0,150.0,0.1,0,1,0,0,1,44,64,1,1,9,18,3,14.45736497045232,1900000.0
3.0,46000.0,15333.333333333334,0,1500.0,150.0,0.1,0,1,0,0,1,44,64,1,1,9,13,3,14.55267510240978,2090000.0
3.0,19000.0,6333.333333333333,0,1500.0,150.0,0.1,0,1,0,0,1,44,64,1,1,9,6,3,14.603513724288955,2199000.0
14.0,235000.0,16785.714285714286,10,1560.0,114.0,0.07307692307692308,0,1,0,0,1,44,64,1,2,9,2,3,13.480039220276565,715000.0
6.0,83000.0,13833.333333333334,1,1499.0,130.0,0.0867244829886591,0,1,0,0,1,44,64,1,1,9,12,3,14.29790645983754,1619950.0
4.0,133107.0,33276.75,2,1499.0,130.0,0.0867244829886591,0,1,0,0,1,44,64,1,1,9,6,3,14.266586814266963,1570000.0
6.0,52000.0,8666.666666666666,5,1499.0,130.0,0.0867244829886591,0,1,0,0,1,44,64,1,1,9,6,3,14.204169225721929,1475000.0
10.0,219800.0,21980.0,5,1560.0,122.0,0.0782051282051282,0,1,0,0,1,44,64,1,1,9,2,3,13.927946880948712,1119000.0
5.0,175000.0,35000.0,5,1499.0,130.0,0.0867244829886591,0,1,0,0,1,44,64,1,1,9,12,3,14.07402202531625,1295000.0
10.0,191000.0,19100.0,7,1560.0,122.0,0.0782051282051282,0,1,0,0,1,44,64,1,1,9,18,3,13.74830287778897,935000.0
5.0,25715.0,5143.0,0,1499.0,130.0,0.0867244829886591,0,1,0,0,1,44,64,1,1,9,13,3,14.470437045184406,1925000.0
14.0,291000.0,20785.714285714286,10,1560.0,114.0,0.07307692307692308,0,1,0,0,1,44,64,1,2,9,1,3,13.384575322579519,649900.0
14.0,290000.0,20714.285714285714,6,1560.0,114.0,0.07307692307692308,0,1,0,0,1,44,64,1,2,9,18,3,13.304519920584285,599900.0
4.0,64000.0,16000.0,3,1598.0,225.0,0.14080100125156444,0,1,0,0,1,44,64,0,1,9,2,3,14.508033043442872,1998750.0
11.0,176000.0,16000.0,4,1560.0,122.0,0.0782051282051282,0,1,0,0,1,44,64,1,1,9,6,3,13.909457081138658,1098500.0
10.0,190000.0,19000.0,7,1560.0,122.0,0.0782051282051282,0,0,0,0,0,44,64,1,1,9,18,3,13.815511557963774,1000000.0
7.0,132000.0,18857.14285714286,3,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,18,3,14.217637433703022,1495000.0
4.0,82000.0,20500.0,2,1499.0,130.0,0.0867244829886591,0,1,0,0,1,44,64,1,1,9,11,3,14.19736648302693,1465000.0
10.0,220000.0,22000.0,0,1560.0,122.0,0.0782051282051282,0,1,0,0,1,44,64,1,1,9,2,3,13.90626583447433,1095000.0
35.0,310000.0,8857.142857142857,0,1900.0,125.0,0.06578947368421052,0,1,0,0,1,44,43,4,0,3,21,3,11.813037464800539,135000.0
25.0,268000.0,10720.0,12,1997.0,112.0,0.05608412618928393,0,1,0,0,0,44,51,1,0,9,10,3,12.180759965737863,195000.0
20.0,284000.0,14200.0,4,1997.0,138.0,0.06910365548322484,0,0,0,0,0,44,52,1,0,9,18,3,13.161586013632684,520000.0
2.0,30000.0,15000.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,2,3,14.641877019947108,2285000.0
4.0,105000.0,26250.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,8,3,14.430696737594902,1850000.0
14.0,240000.0,17142.85714285714,1,1560.0,114.0,0.07307692307692308,0,0,0,0,1,44,64,1,2,9,2,3,13.721200977393528,910000.0
15.0,344000.0,22933.333333333332,8,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,1,3,13.345508528717259,625000.0
14.0,222000.0,15857.142857142857,2,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.579789490265188,790000.0
11.0,285000.0,25909.090909090908,3,1560.0,122.0,0.0782051282051282,0,0,0,0,0,44,64,1,1,9,18,3,13.681980308196241,875000.0
14.0,296000.0,21142.85714285714,5,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,18,3,13.429849547739444,680000.0
14.0,304000.0,21714.285714285714,10,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.399996629152975,660000.0
12.0,232000.0,19333.333333333332,0,1560.0,117.0,0.075,0,0,0,0,1,44,64,1,2,9,2,3,13.651815643149092,849000.0
14.0,238200.0,17014.285714285714,6,1598.0,122.0,0.07634543178973717,0,0,0,0,0,44,64,0,2,9,1,3,13.384729180332174,650000.0
13.0,318000.0,24461.53846153846,5,1560.0,117.0,0.075,0,0,0,0,0,44,64,1,2,9,18,3,13.457407451830088,699000.0
13.0,227000.0,17461.53846153846,8,1560.0,117.0,0.075,0,0,0,0,0,44,64,1,2,9,6,3,13.457407451830088,699000.0
14.0,328000.0,23428.571428571428,7,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.329379172803593,615000.0
15.0,322000.0,21466.666666666668,4,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,0,9,2,3,13.407543823396258,665000.0
12.0,290000.0,24166.666666666668,7,1560.0,117.0,0.075,0,0,0,0,0,44,64,1,2,9,2,3,13.480039220276565,715000.0
7.0,71464.0,10209.142857142857,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,44,64,1,1,4,2,3,14.363632544508476,1730000.0
15.0,335000.0,22333.333333333332,8,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.493928313146206,725000.0
15.0,189000.0,12600.0,1,1598.0,158.0,0.09887359198998748,0,0,0,0,1,44,64,0,0,9,2,3,13.527829818844937,750000.0
5.0,149000.0,29800.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,6,3,14.144815024531075,1390000.0
13.0,295000.0,22692.30769230769,0,1560.0,117.0,0.075,0,0,0,0,0,44,64,1,2,9,2,3,13.508986756405742,736000.0
15.0,165000.0,11000.0,0,1598.0,158.0,0.09887359198998748,0,0,0,0,0,44,64,0,0,9,13,3,13.527829818844937,750000.0
3.0,58000.0,19333.333333333332,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,2,3,14.60850352598252,2210000.0
13.0,271000.0,20846.153846153848,9,1560.0,117.0,0.075,0,0,0,0,0,44,64,1,2,9,6,3,13.350297037805756,628000.0
4.0,80000.0,20000.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,6,3,14.45736497045232,1900000.0
6.0,72000.0,12000.0,1,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,12,3,14.24729362374025,1540000.0
11.0,279000.0,25363.636363636364,7,1560.0,122.0,0.0782051282051282,0,0,0,0,0,44,64,1,1,9,2,3,13.681980308196241,875000.0
14.0,340000.0,24285.714285714286,0,1500.0,105.0,0.07179487179487179,0,0,0,0,0,44,64,1,2,9,6,3,13.437175577097312,685000.0
6.0,147000.0,24500.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,18,3,14.253766134056512,1550000.0
14.0,257000.0,18357.14285714286,2,1499.0,105.0,0.07179487179487179,0,0,0,0,0,44,64,1,2,9,2,3,13.560619598657233,775000.0
14.0,248000.0,17714.285714285714,0,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,0,9,7,3,13.451668563394815,695000.0
15.0,256500.0,17100.0,4,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.444448325847754,690000.0
6.0,91000.0,15166.666666666666,0,1598.0,225.0,0.14080100125156444,0,0,0,0,0,44,64,0,1,9,5,3,14.48334044336031,1950000.0
14.0,306000.0,21857.14285714286,0,1598.0,122.0,0.07634543178973717,0,0,0,0,0,44,64,0,2,9,2,3,13.480039220276565,715000.0
14.0,250000.0,17857.14285714286,9,1997.0,166.0,0.08312468703054582,0,0,0,0,0,44,64,1,1,9,18,3,13.493928313146206,725000.0
14.0,242000.0,17285.714285714286,8,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.567050480716235,780000.0
15.0,285000.0,19000.0,4,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,0,9,5,3,13.304686600863562,600000.0
4.0,118000.0,29500.0,1,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,6,3,14.375126917328105,1750000.0
14.0,255200.0,18228.571428571428,0,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,2,3,13.623139877437296,825000.0
3.0,46500.0,15500.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,11,3,14.530908836456474,2045000.0
6.0,125000.0,20833.333333333332,6,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,7,3,14.187074804051692,1450000.0
3.0,60000.0,20000.0,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,11,3,14.436087583323648,1860000.0
6.0,110000.0,18333.333333333332,0,1499.0,130.0,0.0867244829886591,0,0,0,0,0,44,64,1,1,9,2,3,14.375126917328105,1750000.0
12.0,350000.0,29166.666666666668,3,1560.0,117.0,0.075,0,0,0,0,1,44,64,1,2,9,18,3,13.304686600863562,600000.0
14.0,323500.0,23107.14285714286,13,1560.0,114.0,0.07307692307692308,0,0,0,0,1,44,64,1,2,9,6,3,13.28787951079572,590000.0
14.0,341000.0,24357.14285714286,3,1560.0,114.0,0.07307692307692308,0,0,0,0,0,44,64,1,2,9,5,3,13.345508528717259,625000.0
15.0,208000.0,13866.666666666666,4,1598.0,158.0,0.09887359198998748,0,0,0,0,0,44,64,0,1,9,2,3,13.45883704259595,700000.0
19.0,365000.0,19210.526315789473,11,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,23,3,12.779875885354993,355000.0
18.0,305000.0,16944.444444444445,0,1500.0,125.0,0.08333333333333333,0,1,0,1,1,44,52,1,0,9,6,3,13.07107218827772,475000.0
20.0,267000.0,13350.0,3,1560.0,112.0,0.07179487179487179,0,1,0,0,1,44,52,1,0,9,13,3,13.07107218827772,475000.0
19.0,309000.0,16263.157894736842,0,1500.0,125.0,0.08333333333333333,0,1,0,0,0,44,52,1,0,9,6,3,12.896719202134523,399000.0
16.0,230000.0,14375.0,2,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,13.442998001373553,689000.0
18.0,205000.0,11388.888888888889,2,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,10,4,3,13.091906231773164,485000.0
21.0,366000.0,17428.571428571428,8,1997.0,138.0,0.06910365548322484,0,1,0,0,1,44,52,4,0,9,6,3,13.112315061750808,495000.0
20.0,389000.0,19450.0,1,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,6,3,12.706850963741102,330000.0
19.0,300000.0,15789.473684210527,2,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,12.936036208848487,415000.0
19.0,280000.0,14736.842105263158,5,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,8,3,13.017005083966255,450000.0
20.0,265000.0,13250.0,6,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,0,3,13.005831808336863,445000.0
17.0,182000.0,10705.882352941177,4,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,7,3,13.017005083966255,450000.0
18.0,332000.0,18444.444444444445,0,1500.0,125.0,0.08333333333333333,0,1,0,0,1,44,52,1,0,9,13,3,13.017005083966255,450000.0
20.0,355000.0,17750.0,0,1560.0,112.0,0.07179487179487179,0,1,0,0,1,44,52,1,0,9,0,3,12.834683971615659,375000.0
19.0,543000.0,28578.947368421053,12,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,6,3,12.611541086966115,300000.0
19.0,542960.0,28576.842105263157,12,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,6,3,12.644330802262578,310000.0
19.0,516000.0,27157.894736842107,13,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,8,3,12.691583538230217,325000.0
20.0,340000.0,17000.0,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,7,3,12.899222326086994,400000.0
21.0,368831.0,17563.380952380954,10,1997.0,138.0,0.06910365548322484,0,1,0,0,1,44,52,1,1,9,6,3,13.017005083966255,450000.0
22.0,226000.0,10272.727272727272,14,1997.0,137.0,0.06860290435653481,0,1,0,0,1,44,51,4,1,9,6,3,12.660331092405906,315000.0
25.0,402000.0,16080.0,4,1997.0,137.0,0.06860290435653481,0,1,0,0,1,44,51,4,1,9,13,3,12.628070334272698,305000.0
26.0,230000.0,8846.153846153846,11,1997.0,112.0,0.05608412618928393,0,0,0,0,1,44,51,1,0,9,7,3,12.611541086966115,300000.0
26.0,323000.0,12423.076923076924,10,1997.0,112.0,0.05608412618928393,0,0,0,0,0,44,51,1,0,9,5,3,12.54254845357358,280000.0
27.0,300000.0,11111.111111111111,0,1998.0,134.0,0.06706706706706707,0,0,0,0,0,44,51,4,1,9,13,3,12.429220196836383,250000.0
26.0,215000.0,8269.23076923077,8,1997.0,137.0,0.06860290435653481,0,0,0,0,0,44,51,4,1,9,7,3,12.896719202134523,399000.0
26.0,327000.0,12576.923076923076,0,1997.0,112.0,0.05608412618928393,0,1,0,0,0,44,51,1,0,9,6,3,12.336666603113574,227900.0
26.0,400000.0,15384.615384615385,0,1997.0,137.0,0.06860290435653481,0,1,0,0,1,44,51,4,1,9,21,3,12.560247968016562,285000.0
26.0,352000.0,13538.461538461539,13,1997.0,137.0,0.06860290435653481,0,0,0,0,0,44,51,4,0,9,12,3,12.54254845357358,280000.0
30.0,310000.0,10333.333333333334,0,1998.0,134.0,0.06706706706706707,0,0,0,0,0,44,51,4,0,9,3,3,12.278397958261774,215000.0
26.0,430000.0,16538.46153846154,0,1997.0,112.0,0.05608412618928393,0,0,0,0,0,44,51,1,0,9,2,3,12.154784614286667,190000.0
25.0,327000.0,13080.0,0,1997.0,142.0,0.07110665998998497,0,0,0,0,0,44,51,4,0,9,7,3,12.468440756144114,260000.0
27.0,325000.0,12037.037037037036,15,1998.0,134.0,0.06706706706706707,0,0,0,0,0,44,51,4,0,9,3,3,12.644330802262578,310000.0
26.0,312480.0,12018.461538461539,10,1997.0,112.0,0.05608412618928393,0,1,0,0,0,44,51,1,0,9,13,3,12.464587201678082,259000.0
26.0,400000.0,15384.615384615385,5,1997.0,137.0,0.06860290435653481,0,1,0,0,1,44,51,4,1,9,21,3,12.560247968016562,285000.0
26.0,386000.0,14846.153846153846,0,1900.0,150.0,0.07894736842105263,0,1,0,0,1,44,51,4,0,9,12,3,12.691583538230217,325000.0
24.0,365000.0,15208.333333333334,0,1997.0,112.0,0.05608412618928393,0,0,0,0,0,44,51,1,0,9,2,3,12.36308066783498,234000.0
27.0,215000.0,7962.962962962963,0,1998.0,134.0,0.06706706706706707,0,0,0,0,0,44,51,0,1,9,12,3,12.611541086966115,300000.0
28.0,242000.0,8642.857142857143,0,1998.0,149.0,0.07457457457457457,0,0,0,0,1,44,51,4,0,9,13,3,12.611541086966115,300000.0
32.0,73003.0,2281.34375,0,1580.0,90.0,0.056962025316455694,0,0,0,0,0,44,50,4,0,9,14,3,12.06105265381003,173000.0
32.0,257000.0,8031.25,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,44,50,4,1,9,2,3,11.918397239722838,150000.0
35.0,270000.0,7714.285714285715,12,1900.0,105.0,0.07179487179487179,0,0,0,0,0,44,50,0,0,9,2,3,12.301387370778713,220000.0
34.0,200000.0,5882.35294117647,0,1580.0,90.0,0.056962025316455694,0,0,0,0,0,44,50,4,0,9,11,3,11.951186847493476,155000.0
33.0,327500.0,9924.242424242424,7,1762.0,103.0,0.058456299659477864,0,0,0,0,0,44,50,4,0,9,2,3,11.849404844423074,140000.0
32.0,300000.0,9375.0,0,1580.0,90.0,0.056962025316455694,0,0,0,0,0,44,50,4,0,9,2,3,11.982935344196433,160000.0
32.0,320000.0,10000.0,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,44,50,4,0,9,2,3,11.918397239722838,150000.0
31.0,273500.0,8822.58064516129,13,1500.0,100.0,0.06666666666666667,0,1,0,0,0,44,50,0,0,9,11,3,12.345404060459082,229900.0
17.0,312000.0,18352.941176470587,1,1560.0,105.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,10,6,3,13.217675375388819,550000.0
20.0,385000.0,19250.0,4,1997.0,138.0,0.06910365548322484,0,0,0,0,0,44,52,1,0,9,8,3,12.847929163278053,380000.0
19.0,353000.0,18578.947368421053,6,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,7,3,12.948012371209098,420000.0
19.0,223000.0,11736.842105263158,6,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,9,3,13.02805489573287,455000.0
20.0,142000.0,7100.0,4,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,13.190023895035274,535000.0
18.0,249000.0,13833.333333333334,0,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,6,3,13.199326270390594,540000.0
20.0,325000.0,16250.0,0,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,4,3,12.73670383776449,340000.0
20.0,306000.0,15300.0,0,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,6,3,12.904209855160254,402000.0
21.0,285766.0,13607.904761904761,13,1997.0,138.0,0.06910365548322484,0,0,0,0,1,44,52,4,0,9,18,3,12.948012371209098,420000.0
20.0,278000.0,13900.0,10,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,18,3,12.873904582205107,390000.0
20.0,295000.0,14750.0,3,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,12,3,12.73670383776449,340000.0
19.0,195000.0,10263.157894736842,12,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,5,3,12.983103608918753,435000.0
20.0,282000.0,14100.0,0,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,12.765691290604371,350000.0
19.0,205000.0,10789.473684210527,14,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,14,3,12.847929163278053,380000.0
19.0,328000.0,17263.157894736843,2,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,12.847929163278053,380000.0
20.0,287500.0,14375.0,6,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,12.644330802262578,310000.0
18.0,317000.0,17611.11111111111,0,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,6,3,12.676079399771027,320000.0
17.0,239000.0,14058.823529411764,5,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,13.102162710901053,490000.0
15.0,168000.0,11200.0,0,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,2,3,13.465954500233115,705000.0
20.0,315000.0,15750.0,8,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,7,3,12.84529412258351,379000.0
18.0,405809.0,22544.944444444445,1,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,7,3,12.611541086966115,300000.0
18.0,330000.0,18333.333333333332,0,2250.0,175.0,0.07777777777777778,0,1,0,0,1,44,52,1,0,10,22,3,13.07107218827772,475000.0
20.0,346000.0,17300.0,0,1560.0,112.0,0.07179487179487179,0,1,0,0,1,44,52,1,0,9,18,3,12.873904582205107,390000.0
20.0,260000.0,13000.0,13,1997.0,138.0,0.06910365548322484,0,0,0,0,0,44,52,0,0,9,3,3,12.847929163278053,380000.0
17.0,317000.0,18647.058823529413,12,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,10,1,3,12.765691290604371,350000.0
16.0,297000.0,18562.5,0,1997.0,164.0,0.08212318477716575,0,0,0,0,0,44,52,1,1,9,18,3,13.487007879880162,720000.0
21.0,268000.0,12761.904761904761,6,1997.0,138.0,0.06910365548322484,0,0,0,0,0,44,52,4,0,9,6,3,12.847929163278053,380000.0
19.0,237000.0,12473.684210526315,4,1560.0,112.0,0.07179487179487179,0,0,0,0,0,44,52,1,0,9,18,3,13.005831808336863,445000.0
20.0,358000.0,17900.0,10,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,18,3,12.896719202134523,399000.0
20.0,309000.0,15450.0,7,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,18,3,12.873904582205107,390000.0
18.0,297000.0,16500.0,6,1560.0,112.0,0.07179487179487179,0,0,0,0,1,44,52,1,0,9,18,3,12.765691290604371,350000.0
20.0,226000.0,11300.0,8,1560.0,112.0,0.07179487179487179,0,0,0,1,0,44,52,1,0,9,6,3,12.899222326086994,400000.0
